genus,href,title,caption,author
Pratylenchus penetrans,https://www.wur.nl/upload_mm/7/d/8/e9b98f91-7b26-4fbc-8690-c725655a5e33_Pratylenchus%20penetrans%20anale%20opening%2C%20staartpunt%20glad.jpg,Pratylenchus penetrans: posterior body with tail and rounded smooth tail tip,Pratylenchus penetrans: posterior body with tail and rounded smooth tail tip,Hanny van Megen
Pratylenchus penetrans,https://www.wur.nl/upload_mm/f/1/b/47d9ee23-d1e8-47f2-a731-cfdd931190b1_Pratylenchus%20penetrans%20staartpunt%20glad%203e%20ex..jpg,Pratylenchus penetrans: posterior body with tail and rounded smooth tail tip,Pratylenchus penetrans: posterior body with tail and rounded smooth tail tip,Hanny van Megen
Pratylenchus penetrans,https://www.wur.nl/upload_mm/5/2/d/14006ed1-147a-426e-b28c-c4d036492e5a_Pratylenchus%20penetrans%20staartpunt%20glad%202e%20ex..jpg,Pratylenchus penetrans: posterior body with tail and rounded smooth tail tip,Pratylenchus penetrans: posterior body with tail and rounded smooth tail tip,Hanny van Megen
"Pratylenchus thornei Sher & Allen, 1953",,,,Hanny van Megen
"Pratylenchus thornei Sher & Allen, 1953",https://www.wur.nl/upload_mm/e/3/1/309cc27d-4af2-4f84-a5a3-e052f67329b2_Pratylenchus%20thornei%20overzicht.jpg,Pratylenchus thornei: adult female body,Pratylenchus thornei: adult female body,Hanny van Megen
"Pratylenchus thornei Sher & Allen, 1953",https://www.wur.nl/upload_mm/8/f/9/6b59925b-65be-435f-80ba-12b815f63979_Pratylenchus%20thornei%20lipstreek%20niet%20afgezet%2C%20lipstreek%20is%20hoog%202.jpg,Pratylenchus thornei: female anterior body part with high lip region,Pratylenchus thornei: female anterior body part with high lip region,Hanny van Megen
"Pratylenchus thornei Sher & Allen, 1953",https://www.wur.nl/upload_mm/f/6/d/51a270ae-614c-4cbf-92dd-721d0d9b4314_Pratylenchus%20thornei%20lipstreek%20niet%20afgezet%2C%20lipstreek%20is%20hoog.jpg,Pratylenchus thornei: female anterior body part with stylet and metacorpus,Pratylenchus thornei: female anterior body part with stylet and metacorpus,Hanny van Megen
"Pratylenchus thornei Sher & Allen, 1953",https://www.wur.nl/upload_mm/4/5/5/9a742109-7513-439a-a2fc-3fc0e32c90ae_Pratylenchus%20thornei%20stekel%2C%20ged%20slokdarm.jpg,Pratylenchus thornei: female anterior body part with most of the pharynx visible,Pratylenchus thornei: female anterior body part with most of the pharynx visible,Hanny van Megen
"Pratylenchus thornei Sher & Allen, 1953",https://www.wur.nl/upload_mm/4/5/d/a966df94-f262-4b2b-b528-4e761b45fb55_Pratylenchus%20thornei%20korte%20overlap.jpg,Pratylenchus thornei: female anterior body part with posterior part of the pharynx (including short pharyngeal gland overlap),Pratylenchus thornei: female anterior body part with posterior part of the pharynx (including short pharyngeal gland overlap),Hanny van Megen
"Pratylenchus thornei Sher & Allen, 1953",https://www.wur.nl/upload_mm/a/1/2/1a4a2072-9ee4-4ca6-88b3-5ba3450eb88b_Pratylenchus%20thornei%20vulva%2C%20zaadblaasje%20niet%20gevuld%202.jpg,Pratylenchus thornei: vulva region with single ovary partly visible,Pratylenchus thornei: vulva region with single ovary partly visible,Hanny van Megen
"Pratylenchus thornei Sher & Allen, 1953",https://www.wur.nl/upload_mm/a/a/5/12a7e9db-b2a6-49e8-a38f-9e2d270675f6_Pratylenchus%20thornei%20vulva%2C%20zaadblaasje%20niet%20gevuld.jpg,Pratylenchus thornei: vulva region with small empty spermatheca,Pratylenchus thornei: vulva region with small empty spermatheca,Hanny van Megen
"Pratylenchus thornei Sher & Allen, 1953",https://www.wur.nl/upload_mm/3/0/e/86c443e0-b757-4d62-bfcd-f11df7ca7939_Pratylenchus%20thornei%20zijveld%20met%204%20lijnen.jpg,Pratylenchus thornei: lateral field with four incisures,Pratylenchus thornei: lateral field with four incisures,Hanny van Megen
"Pratylenchus thornei Sher & Allen, 1953",https://www.wur.nl/upload_mm/f/5/9/58f1fcbd-4ff5-47a4-8e37-97c540a23606_Pratylenchus%20thornei%20anale%20opening.jpg,Pratylenchus thornei: female with short tail and anus,Pratylenchus thornei: female with short tail and anus,Hanny van Megen
"Pratylenchus thornei Sher & Allen, 1953",https://www.wur.nl/upload_mm/b/5/5/d56a288e-23a2-432a-a7a0-90796c5e50ac_Pratylenchus%20thornei%20staartpunt.jpg,Pratylenchus thornei: female tail with truncated tail end.,Pratylenchus thornei: female tail with truncated tail end.,Hanny van Megen
Pratylenchus Vulnus,,,,Hanny van Megen
Pratylenchus Vulnus,https://www.wur.nl/upload_mm/7/5/c/f9d274e9-aa59-4ee3-a13a-a8d9db76f9fe_Pratylenchus%20vulnus%2010x%20overzicht2.jpg,Pratylenchus vulnus: female body. ,Pratylenchus vulnus: female body.,Hanny van Megen
Pratylenchus Vulnus,https://www.wur.nl/upload_mm/c/0/6/1b5cc037-56ef-4c34-82ec-6bfcddf3acc0_Pratylenchus%20vulnus%20100x%20lipringen2.jpg,Pratylenchus vulnus: female anterior end. ,Pratylenchus vulnus: female anterior end.,Hanny van Megen
Pratylenchus Vulnus,https://www.wur.nl/upload_mm/1/a/d/7c4baa09-d7e1-4b47-86ce-c185a8c11d31_Pratylenchus%20vulnus%20100x%20excretiepore2.jpg,Pratylenchus vulnus: female pharynx-intestine region,Pratylenchus vulnus: female pharynx-intestine region,Hanny van Megen
Pratylenchus Vulnus,https://www.wur.nl/upload_mm/f/f/8/ca3ea284-dac9-4733-902f-e0b6e86773fd_Pratylenchus%20vulnus%20100x%20lateraal%20veld2.jpg,Pratylenchus vulnus: Female lateral line with narrow middle lines,Pratylenchus vulnus: Female lateral line with narrow middle lines,Hanny van Megen
Pratylenchus Vulnus,https://www.wur.nl/upload_mm/8/8/a/2c9ebc5e-2a4a-4876-a677-d770a692930c_Pratylenchus%20vulnus%20100x%20spermatheca%2022.jpg,Pratylenchus vulnus: oblong spermatheca filled with sperm,Pratylenchus vulnus: oblong spermatheca filled with sperm,Hanny van Megen
Pratylenchus Vulnus,https://www.wur.nl/upload_mm/3/b/2/b2d86052-9107-4f1a-9da6-1aadcd5b2830_Pratylenchus%20vulnus%20100x%20anale%20opening%2Cstaart2.jpg,Pratylenchus vulnus: female anal opening,Pratylenchus vulnus: female anal opening,Hanny van Megen
Pratylenchus Vulnus,https://www.wur.nl/upload_mm/2/2/7/03abce81-9444-4a4c-a192-2bbca52a24e7_Pratylenchus%20vulnus%20100x%20staart%202.jpg,Pratylenchus vulnus: tail with triangular end,Pratylenchus vulnus: tail with triangular end,Hanny van Megen
Pratylenchus Vulnus,https://www.wur.nl/upload_mm/e/9/2/849ec360-3fef-4b39-bc93-f6df07f91260_Pratylenchus%20vulnus%20100x%20staart.jpg,Pratylenchus vulnus: tail with triangular end ,Pratylenchus vulnus: tail with triangular end,Hanny van Megen
Prionchulus and Anatonchus,,,,Hanny van Megen
Prionchulus and Anatonchus,https://www.wur.nl/upload_mm/4/7/c/1563d3a2-c620-4777-8e20-44d61a753838_nematode%20AnatonchusDrNeilsonTheJamesHuttonInstitute1%5B1%5D.jpg,Anatonchus/Picture: Dr Neilson ©The James Hutton Institute ,Anatonchus/Picture: Dr Neilson ©The James Hutton Institute,Hanny van Megen
Prionchulus and Anatonchus,https://www.wur.nl/upload_mm/5/2/5/ebf28851-7617-4f0a-9379-dbd03574b2fa_Prionchulus%20punctatus%20overzicht%20%2005-19-00.jpg,Prionchulus punctatus,Prionchulus punctatus,Hanny van Megen
Prionchulus and Anatonchus,https://www.wur.nl/upload_mm/1/6/e/815e27f8-1e25-469a-a333-9c6acb1d8fc2_Prionchulus%20punctatus%20mond%2Bged.%20slokdarm%201.jpg,Prionchulus punctatus: oblong stoma and part of pharynx ,Prionchulus punctatus: oblong stoma and part of pharynx,Hanny van Megen
Prionchulus and Anatonchus,https://www.wur.nl/upload_mm/4/e/3/c0acbdf2-a9f9-45bf-9238-26b1fc3f0b46_Prionchulus%20punctatus%20dorsale%20tand.jpg,Prionchulus punctatus: large dorsal anterior tooth,Prionchulus punctatus: large dorsal anterior tooth,Hanny van Megen
Prionchulus and Anatonchus,https://www.wur.nl/upload_mm/6/c/e/cb1c5763-e08b-4087-9508-eb6771fa7de6_Prionchulus%20punctatus%20mond%2Bged.%20slokdarm%202.jpg,"Prionchulus punctatus: head region, part of pharynx ","Prionchulus punctatus: head region, part of pharynx",Hanny van Megen
Prionchulus and Anatonchus,https://www.wur.nl/upload_mm/7/d/a/b2895632-3aff-4b7b-a7fa-b434327b27b9_Prionchulus%20punctatus%20%20dorsale%20tand%2Bmondholte.jpg,Prionchulus punctatus: dorsal tooth and oral cavity,Prionchulus punctatus: dorsal tooth and oral cavity,Hanny van Megen
Prionchulus and Anatonchus,https://www.wur.nl/upload_mm/a/b/5/cb3148c1-8471-410c-b61f-421ccb71a924_Prionchulus%20punctatus%20tandlijst.jpg,Prionchulus punctatus: subventral denticles ,Prionchulus punctatus: subventral denticles,Hanny van Megen
Prionchulus and Anatonchus,https://www.wur.nl/upload_mm/2/5/6/19e67215-4c81-4143-87d6-55efef1ce139_Prionchulus%20punctatus%20gonade.jpg,Prionchulus punctatus: female gonad,Prionchulus punctatus: female gonad,Hanny van Megen
Prionchulus and Anatonchus,https://www.wur.nl/upload_mm/b/b/5/d17be852-1ff8-4eae-95d7-cee99e2e26cb_Prionchulus%20punctatus%20eischaal%20gedoornd.jpg,Prionchulus punctatus: eggs ,Prionchulus punctatus: eggs,Hanny van Megen
Prionchulus and Anatonchus,https://www.wur.nl/upload_mm/a/3/1/33dcafdf-085d-450a-8a6b-fb724fb43440_Prionchulus%20punctatus%20overzicht%20staart.jpg,Prionchulus punctatus: posterior body,Prionchulus punctatus: posterior body,Hanny van Megen
Prionchulus and Anatonchus,https://www.wur.nl/upload_mm/b/3/4/b87f869e-3b37-45fd-bac4-5afa50d1c55f_Prionchulus%20punctatus%20anale%20opening%2Bstaart.jpg,Prionchulus punctatus: anal opening and conoid tail,Prionchulus punctatus: anal opening and conoid tail,Hanny van Megen
Prionchulus and Anatonchus,https://www.wur.nl/upload_mm/5/6/7/53c18951-8af6-48d9-90cd-b571e03c1f70_Prionchulus%20overzicht%20slokdarm%20met%20prooi.jpg,Prionchulus: anterior body (with prey) ,Prionchulus: anterior body (with prey),Hanny van Megen
Prionchulus and Anatonchus,https://www.wur.nl/upload_mm/6/8/8/5d4298f3-219e-4357-a2bd-41ab250f6ddb_Prionchulus%20overzicht%20middenstuk.jpg,Prionchulus: mid-body ,Prionchulus: mid-body,Hanny van Megen
Prionchulus and Anatonchus,https://www.wur.nl/upload_mm/b/e/9/a5dbb1bd-298a-485a-a9b3-197bb0a7cf45_Prionchulus%20overzicht%20staart%2Cgonade.jpg,Prionchulus: posterior body ,Prionchulus: posterior body,Hanny van Megen
Prionchulus and Anatonchus,https://www.wur.nl/upload_mm/0/1/7/600286ca-d84d-40a1-830d-1498931454c2_Prionchulus%20mondholte%20met%20prooi%201.jpg,Prionchulus: feeding on prey,Prionchulus: feeding on prey,Hanny van Megen
Prionchulus and Anatonchus,https://www.wur.nl/upload_mm/4/9/3/1f9223e3-cdfe-4e58-8624-2fb10a8ab552_Prionchulus%20mondholte%20met%20prooi.jpg,Prionchulus: feeding on prey ,Prionchulus: feeding on prey,Hanny van Megen
Prionchulus and Anatonchus,https://www.wur.nl/upload_mm/b/0/0/345b8c22-7b12-42d7-b455-5941133b8fa7_PRIONCHULUS%20-%20SP.jpg,Prionchulus,Prionchulus,Hanny van Megen
Prodorylaimus,,,,Hanny van Megen
Prodorylaimus,https://www.wur.nl/upload_mm/e/e/6/24ba1b82-39c8-4059-83ec-9a37c21386ba_Prodorylaimus%20filiarum%20overzicht%20slokdarm1.jpg,Prodorylaimus filiarum: anterior body part ,Prodorylaimus filiarum: anterior body part,Hanny van Megen
Prodorylaimus,https://www.wur.nl/upload_mm/6/5/c/54a6c8ed-bb0c-42d2-8058-5a1294b15c27_Prodorylaimus%20filiarum%20overzicht%20staart1.jpg,Prodorylaimus filiarum: posterior body part ,Prodorylaimus filiarum: posterior body part,Hanny van Megen
Prodorylaimus,https://www.wur.nl/upload_mm/e/2/5/afe54651-0f98-4e76-9757-9d29207ee39b_Prodorylaimus%20filiarum%20lipstreek%20vierkant%2C%20geleidering%20dubbel1.jpg,"Prodorylaimus filiarum: slightly offset lip region with amphids opening and odontostyle, thin “double” guiding ring and linear odontophore   ","Prodorylaimus filiarum: slightly offset lip region with amphids opening and odontostyle, thin “double” guiding ring and linear odontophore",Hanny van Megen
Prodorylaimus,https://www.wur.nl/upload_mm/e/0/4/d55026d8-b7a1-4761-9e7b-ea8adf8cc2ac_Prodorylaimus%20filiarum%20slokdarm%20halverwege%20verbreed1.jpg,Prodorylaimus filiarum: pharynx posterior to its middle widened ,Prodorylaimus filiarum: pharynx posterior to its middle widened,Hanny van Megen
Prodorylaimus,https://www.wur.nl/upload_mm/1/3/f/357d54d5-5fdf-431b-b084-5a21f6d6dd2c_Prodorylaimus%20filiarum%20slokdarmbasis1.jpg,Prodorylaimus filiarum: pharynx base ,Prodorylaimus filiarum: pharynx base,Hanny van Megen
Prodorylaimus,https://www.wur.nl/upload_mm/a/a/f/362df57c-7bae-43e5-bf04-96d0670a64cf_Prodorylaimus%20filiarum%20vagina1.jpg,Prodorylaimus filiarum: vagina,Prodorylaimus filiarum: vagina,Hanny van Megen
Prodorylaimus,https://www.wur.nl/upload_mm/c/d/0/c8ab2ea0-8533-4307-a507-4cf55921cf25_Prodorylaimus%20filiarum%20vulva%2C%20cuticula1.jpg,Prodorylaimus filiarum: vulva (partly) and smooth cuticle,Prodorylaimus filiarum: vulva (partly) and smooth cuticle,Hanny van Megen
Prodorylaimus,https://www.wur.nl/upload_mm/1/4/a/67108dc4-146f-4d51-b8c8-8434a85b9ab0_Prodorylaimus%20filiarum%20anale%20opening%2C%20versmalling%20staart1.jpg,Prodorylaimus filiarum: anterior tail region with anal opening,Prodorylaimus filiarum: anterior tail region with anal opening,Hanny van Megen
Prodorylaimus,https://www.wur.nl/upload_mm/e/0/a/eecdd8ee-6072-4f3c-9406-12304a03bdf9_Prodorylaimus%20mas%20overzicht%20slokdarm1.jpg,Prodorylaimus mas: anterior body part ,Prodorylaimus mas: anterior body part,Hanny van Megen
Prodorylaimus,https://www.wur.nl/upload_mm/6/4/2/42ff6849-d6b1-42ba-8b47-fa24eb4fbcef_Prodorylaimus%20mas%20overzicht%20gonade1.jpg,Prodorylaimus mas: midbody ,Prodorylaimus mas: midbody,Hanny van Megen
Prodorylaimus,https://www.wur.nl/upload_mm/c/7/2/9f949fef-e4d2-47ce-9018-49f2a9a0ad3a_Prodorylaimus%20mas%20overzicht%20staart1.jpg,Prodorylaimus mas: posterior body part  ,Prodorylaimus mas: posterior body part,Hanny van Megen
Prodorylaimus,https://www.wur.nl/upload_mm/b/1/5/f7f2d978-df5e-4580-aa2d-de3bc7b1d805_Prodorylaimus%20mas%20speer%2C%20opening%2C%20dubbele%20geleidering1.jpg,"Prodorylaimus mas: slightly offset lip region with amphids opening and odontostyle, thin “double” guiding ring  ","Prodorylaimus mas: slightly offset lip region with amphids opening and odontostyle, thin “double” guiding ring",Hanny van Megen
Prodorylaimus,https://www.wur.nl/upload_mm/9/3/8/b81da6ac-49f7-4292-8c6a-eb42e1632194_Prodorylaimus%20mas%20speervoortzetting1.jpg,Prodorylaimus mas: linear odontophore ,Prodorylaimus mas: linear odontophore,Hanny van Megen
Prodorylaimus,https://www.wur.nl/upload_mm/f/1/3/b8a534bc-5422-4933-8f68-888ccce58939_Prodorylaimus%20mas%20slokdarmbasis1.jpg,Prodorylaimus mas: pharynx base with cardia ,Prodorylaimus mas: pharynx base with cardia,Hanny van Megen
Prodorylaimus,https://www.wur.nl/upload_mm/6/f/d/977c6fde-f621-4eec-aa54-04edf4f2b761_Prodorylaimus%20mas%20begin%20van%20darmen1.jpg,Prodorylaimus mas: anterior part of the intestine ,Prodorylaimus mas: anterior part of the intestine,Hanny van Megen
Prodorylaimus,https://www.wur.nl/upload_mm/4/f/7/4b0f1478-9b2a-4da9-b2f6-b548c4f3593c_Prodorylaimus%20mas%20cuticula1.jpg,Prodorylaimus mas: cuticle,Prodorylaimus mas: cuticle,Hanny van Megen
Prodorylaimus,https://www.wur.nl/upload_mm/f/7/8/ac0d055e-0f49-440f-9a7f-7061bcb8771b_Prodorylaimus%20mas%20darmen%20erg%20donker1.jpg,Prodorylaimus mas: intestine (dark part) ,Prodorylaimus mas: intestine (dark part),Hanny van Megen
Prodorylaimus,https://www.wur.nl/upload_mm/7/0/e/816bd565-13f9-477b-807a-8f4c7fe098df_Prodorylaimus%20mas%20vulva%2C%20ged.%20vagina%2C%201%20gonade1.jpg,Prodorylaimus mas: transverse vulva with anterior part of the sclerotized ,Prodorylaimus mas: transverse vulva with anterior part of the sclerotized,Hanny van Megen
Prodorylaimus,https://www.wur.nl/upload_mm/e/c/8/68cd80c2-3e38-4b17-a298-bc4c3e57be46_Prodorylaimus%20mas%20vulva%2Cvagina%2Ceieren1.jpg,Prodorylaimus mas: vagina with sclerotized pieces near vulva and eggs ,Prodorylaimus mas: vagina with sclerotized pieces near vulva and eggs,Hanny van Megen
Prodorylaimus,https://www.wur.nl/upload_mm/6/6/8/4343f3b6-5476-49a8-8878-a71e0e028dc0_Prodorylaimus%20mas%20anale%20opening%201.jpg,Prodorylaimus mas: anal opening,Prodorylaimus mas: anal opening,Hanny van Megen
Prodorylaimus,https://www.wur.nl/upload_mm/e/1/0/ffb99ded-3f4d-46c1-8ac6-f633b95d2b6f_Prodorylaimus%20mas%20kern%20tot%20ongeveer%2040%25%20van%20staartlengte1.jpg,Prodorylaimus mas: protoplasmatic core at about 40% of the filiform tail length ,Prodorylaimus mas: protoplasmatic core at about 40% of the filiform tail length,Hanny van Megen
Prodorylaimus,https://www.wur.nl/upload_mm/2/2/6/0d23a499-3429-494c-9183-2ec597243062_Prodorylaimus%20mas%20lange%20dunne%20staart1.jpg,Prodorylaimus mas: : tail terminus ,Prodorylaimus mas: : tail terminus,Hanny van Megen
Prodorylaimus,https://www.wur.nl/upload_mm/8/8/e/220b5818-76ab-4109-b614-b8799710a3ea_Prodorylaimus%20uliginosus%20overzicht%20slokdarm1.jpg,Prodorylaimus uliginosus: anterior body part ,Prodorylaimus uliginosus: anterior body part,Hanny van Megen
Prodorylaimus,https://www.wur.nl/upload_mm/e/b/8/e01a3f56-9ccb-4628-b8d7-0a36c45ec78f_Prodorylaimus%20uliginosus%20overzicht%20staart1.jpg,Prodorylaimus uliginosus: posterior body part ,Prodorylaimus uliginosus: posterior body part,Hanny van Megen
Prodorylaimus,https://www.wur.nl/upload_mm/f/1/0/c74db9ec-14f9-459b-a4a4-07a8dbcf5e70_Prodorylaimus%20uliginosus%20speer%2Copening%2C%20voortzetting%2C%20amphiden%2C%20ged.%20slokdarm1.jpg,"Prodorylaimus uliginosus: slightly offset lip region with amphids opening and odontostyle, thin guiding ring and linear odontophore     ","Prodorylaimus uliginosus: slightly offset lip region with amphids opening and odontostyle, thin guiding ring and linear odontophore",Hanny van Megen
Prodorylaimus,https://www.wur.nl/upload_mm/4/5/2/663e1c36-82f2-48a5-a8b5-93cfbc6d17e0_Prodorylaimus%20uliginosus%20slokdarmbasis1.jpg,Prodorylaimus uliginosus: pharynx base ,Prodorylaimus uliginosus: pharynx base,Hanny van Megen
Prodorylaimus,https://www.wur.nl/upload_mm/b/b/3/95acbce8-7469-4c60-a09f-0cf52d2e77ec_Prodorylaimus%20uliginosus%20vulva1.jpg,Prodorylaimus uliginosus: transverse vulva and anterior part of the sclerotized vagina ,Prodorylaimus uliginosus: transverse vulva and anterior part of the sclerotized vagina,Hanny van Megen
Prodorylaimus,https://www.wur.nl/upload_mm/0/0/f/96bf3665-9db7-4bbf-abeb-5d460ea7e147_Prodorylaimus%20uliginosus%20cuticula1.jpg,Prodorylaimus uliginosus: cuticle near anterior tail region ,Prodorylaimus uliginosus: cuticle near anterior tail region,Hanny van Megen
Prodorylaimus,https://www.wur.nl/upload_mm/1/e/1/6b545bde-4260-44d2-810f-72762d14c893_Prodorylaimus%20uliginosus%20anale%20opening1.jpg,Prodorylaimus uliginosus: anal opening (ventral view),Prodorylaimus uliginosus: anal opening (ventral view),Hanny van Megen
"Rotylenchulus borealis Loof & Oostenbrink, 1962",,,,Hanny van Megen
"Rotylenchulus borealis Loof & Oostenbrink, 1962",https://www.wur.nl/upload_mm/5/4/3/4d1119f1-5ba4-4117-9cd2-444109de56d8_Rotylenchus%20borealis%20overzicht.jpg,Rotylenchulus borealis: male body,Rotylenchulus borealis: male body,Hanny van Megen
"Rotylenchulus borealis Loof & Oostenbrink, 1962",https://www.wur.nl/upload_mm/3/b/c/d236f38b-5284-408a-892c-52e1f0acfc83_Rotylenchus%20borealis%20afvoerbuisje%20lang%202.jpg,Rotylenchulus borealis male: anterior body with reduced stylet and long DGO (between stylet knobs and metacorpus),Rotylenchulus borealis male: anterior body with reduced stylet and long DGO (between stylet knobs and metacorpus),Hanny van Megen
"Rotylenchulus borealis Loof & Oostenbrink, 1962",https://www.wur.nl/upload_mm/9/f/4/7fd01f38-1b17-4a84-b6c7-6d1ddc6ed2bd_Rotylenchus%20borealis%20lipstreek%2C%20stekel.jpg,Rotylenchulus borealis male: anterior body with focus on head and stylet with small knobs,Rotylenchulus borealis male: anterior body with focus on head and stylet with small knobs,Hanny van Megen
"Rotylenchulus borealis Loof & Oostenbrink, 1962",https://www.wur.nl/upload_mm/a/f/2/bb7f8e9e-d447-40e6-9069-a03502296db6_Rotylenchus%20borealis%20slokdarm%20met%20overlapping.jpg,Rotylenchulus borealis male: anterior body with pharyngeal gland overlap partly visible,Rotylenchulus borealis male: anterior body with pharyngeal gland overlap partly visible,Hanny van Megen
"Rotylenchulus borealis Loof & Oostenbrink, 1962",https://www.wur.nl/upload_mm/6/9/9/0ac5925b-bc35-4504-83c1-ff0a08e8e21f_Rotylenchus%20borealis%20kleine%20bursa%203.jpg,Rotylenchulus borealis male: posterior body with spicule and hyaline tail part,Rotylenchulus borealis male: posterior body with spicule and hyaline tail part,Hanny van Megen
"Rotylenchulus borealis Loof & Oostenbrink, 1962",https://www.wur.nl/upload_mm/5/7/7/14d4ab56-b76f-40e7-af72-5b00d87e68a9_Rotylenchus%20borealis%20kleine%20bursa.jpg,Rotylenchulus borealis male: posterior body in ventral view.,Rotylenchulus borealis male: posterior body in ventral view.,Hanny van Megen
"Rotylenchulus borealis Loof & Oostenbrink, 1962",https://www.wur.nl/upload_mm/b/6/b/050d7378-4efc-4ef2-81b8-a8c75e2dbc8e_Rotylenchus%20borealis%20spicula.jpg,Rotylenchulus borealis: spicule in ventral view,Rotylenchulus borealis: spicule in ventral view,Hanny van Megen
"Rotylenchulus borealis Loof & Oostenbrink, 1962",https://www.wur.nl/upload_mm/f/b/9/bf505245-93d2-4b35-a79f-6f0fbbd5b984_Rotylenchus%20borealis%20staartpunt.jpg,Rotylenchulus borealis male: hyaline tail region and pointed tip,Rotylenchulus borealis male: hyaline tail region and pointed tip,Hanny van Megen
Rotylenchus robustus,,,,Hanny van Megen
Rotylenchus robustus,https://www.wur.nl/upload_mm/f/a/6/c9df702b-8564-46b6-aff4-ffed28a1f8b8_Rotylenchus%20robustus%20overzicht%20slokdarm.jpg,Rotylenchus robustus: esophagus,Rotylenchus robustus: esophagus,Hanny van Megen
Rotylenchus robustus,https://www.wur.nl/upload_mm/a/0/3/997acbd2-7432-4727-82a6-a7bf31006bf1_Rotylenchus%20robustus%20overzicht%20staart.jpg,Rotylenchus robustus: tail region,Rotylenchus robustus: tail region,Hanny van Megen
Rotylenchus robustus,https://www.wur.nl/upload_mm/d/3/2/f05b6f5a-4302-46cc-82d6-8806777c7ab9_Rotylenchus%20robustus1%20afvoerbuisje%20%20dorsale%20slokdarmklier.jpg,Rotylenchus robustus: excretory duct dorsal oesophageal gland valve,Rotylenchus robustus: excretory duct dorsal oesophageal gland valve,Hanny van Megen
Rotylenchus robustus,https://www.wur.nl/upload_mm/1/5/f/462669e8-0efd-4b5e-a719-a81897d55fd0_Rotylenchus%20robustus%20lipringen.jpg,Rotylenchus robustus: lip rings,Rotylenchus robustus: lip rings,Hanny van Megen
Rotylenchus robustus,https://www.wur.nl/upload_mm/6/3/6/942edacb-8f97-4aee-8a41-cbfaa204fda7_Rotylenchus%20robustus%20stekelknoppen%20afgeplat.jpg,Rotylenchus robustus: spear knobs flattened,Rotylenchus robustus: spear knobs flattened,Hanny van Megen
Rotylenchus robustus,https://www.wur.nl/upload_mm/b/a/c/2e6ddecb-74fc-492f-9be7-75c268725fcb_Rotylenchus%20robustus%20middenbulbus.jpg,Rotylenchus robustus: median bulb,Rotylenchus robustus: median bulb,Hanny van Megen
Rotylenchus robustus,https://www.wur.nl/upload_mm/7/8/7/9a3a50e3-6cd1-425c-baf8-fc004c6ad893_Rotylenchus%20robustus%20excretiepore.jpg,Rotylenchus robustus: excretion pore,Rotylenchus robustus: excretion pore,Hanny van Megen
Rotylenchus robustus,https://www.wur.nl/upload_mm/0/a/8/82ba6f4c-375f-49e6-99d3-6436bf2b61a5_Rotylenchus%20robustus%20dorsale%20overlap.jpg,Rotylenchus robustus: dorsal overlap,Rotylenchus robustus: dorsal overlap,Hanny van Megen
Rotylenchus robustus,https://www.wur.nl/upload_mm/b/0/1/4f584100-ed24-497d-b9f2-244beef15d0f_Rotylenchus%20robustus%20zijveld%20geareoleerd.jpg,Rotylenchus robustus: lateral field areolated,Rotylenchus robustus: lateral field areolated,Hanny van Megen
Rotylenchus robustus,https://www.wur.nl/upload_mm/5/5/f/1c482af8-ab50-4cf9-b3ff-31a878876aec_Rotylenchus%20robustus%20zijveld%20geareoleerd%202.jpg,Rotylenchus robustus: lateral field areolated,Rotylenchus robustus: lateral field areolated,Hanny van Megen
Rotylenchus robustus,https://www.wur.nl/upload_mm/b/0/2/63a97808-19fc-4062-a340-8e026e680ae4_Rotylenchus%20robustus%20cuticula%2C%20ged.%20zijveld.jpg,"Rotylenchus robustus: cuticle, lateral field partial","Rotylenchus robustus: cuticle, lateral field partial",Hanny van Megen
Rotylenchus robustus,https://www.wur.nl/upload_mm/9/d/0/94702904-a33c-4868-b71d-3a3e61e9a9a4_Rotylenchus%20robustus%20vulva.jpg,Rotylenchus robustus: vulva,Rotylenchus robustus: vulva,Hanny van Megen
Rotylenchus robustus,https://www.wur.nl/upload_mm/b/8/6/04902cde-77d4-4658-b820-3da0281d7d0f_Rotylenchus%20robustus%20spermatheca.jpg,Rotylenchus robustus: spermatheca,Rotylenchus robustus: spermatheca,Hanny van Megen
Rotylenchus robustus,https://www.wur.nl/upload_mm/d/7/b/86a5b681-a828-489f-b3a8-00e32b4e8dae_Rotylenchus%20robustus%20anale%20opening.jpg,Rotylenchus robustus: anal opening,Rotylenchus robustus: anal opening,Hanny van Megen
Rotylenchus robustus,https://www.wur.nl/upload_mm/a/e/d/318fed07-a909-4ae0-aeac-c94012c54404_Rotylenchus%20robustus%20staartpunt.jpg,Rotylenchus robustus: tail region,Rotylenchus robustus: tail region,Hanny van Megen
"Sclerolaimus paradoxus (Loof & Jairajpuri, 1968) Jairajpuri & Ahmed, 1992",,,,Hanny van Megen
"Sclerolaimus paradoxus (Loof & Jairajpuri, 1968) Jairajpuri & Ahmed, 1992",https://www.wur.nl/upload_mm/5/a/1/9f5d3e33-075f-4d79-8fb3-11375704b624_Tylencholaimus%20cf.%20paradoxus%20overzicht%20slokdarm.jpg,Sclerolaimus paradoxus: anterior body part ,Sclerolaimus paradoxus: anterior body part,Hanny van Megen
