media_descriptor,copyright_institution,photographer,species,identification_method,lifestage,caption,sex,source,phylum,image_file,genus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/108-T682--Pratylenchus--fallax/T682--Pratylenchus--fallax/spermatheca0013.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/108-T682--Pratylenchus--fallax/T682--Pratylenchus--fallax/spermatheca0014.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/108-T682--Pratylenchus--fallax/T682--Pratylenchus--fallax/spermatheca0016.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/108-T682--Pratylenchus--fallax/T682--Pratylenchus--fallax/T682--tail--100x--0015.png,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/109-T683--Pratylenchus--pratensis/T683--Pratylenchus--pratensis/spermatheca0000.png,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/109-T683--Pratylenchus--pratensis/T683--Pratylenchus--pratensis/spermatheca0001.png,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/109-T683--Pratylenchus--pratensis/T683--Pratylenchus--pratensis/spermatheca0002.png,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/109-T683--Pratylenchus--pratensis/T683--Pratylenchus--pratensis/spermatheca0005.png,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/109-T683--Pratylenchus--pratensis/T683--Pratylenchus--pratensis/spermatheca0006.png,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/109-T683--Pratylenchus--pratensis/T683--Pratylenchus--pratensis/spermatheca0007.png,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/109-T683--Pratylenchus--pratensis/T683--Pratylenchus--pratensis/spermatheca0008.png,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/109-T683--Pratylenchus--pratensis/T683--Pratylenchus--pratensis/spermatheca0009.png,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/109-T683--Pratylenchus--pratensis/T683--Pratylenchus--pratensis/spermatheca0011.png,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/109-T683--Pratylenchus--pratensis/T683--Pratylenchus--pratensis/spermatheca0012.png,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/109-T683--Pratylenchus--pratensis/T683--Pratylenchus--pratensis/T683--head--40x--0003--aan--elkaar--plakken.png,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/109-T683--Pratylenchus--pratensis/T683--Pratylenchus--pratensis/T683--head--40x--0004--aan--elkaar--plakken.png,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/109-T683--Pratylenchus--pratensis/T683--Pratylenchus--pratensis/T683--tail--100x--0010.png,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/110-T684--Pratylenchus--pratensis/T684--Pratylenchus--pratensis/spermatheca0000.png,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/110-T684--Pratylenchus--pratensis/T684--Pratylenchus--pratensis/spermatheca0002.png,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/110-T684--Pratylenchus--pratensis/T684--Pratylenchus--pratensis/spermatheca0003.png,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/110-T684--Pratylenchus--pratensis/T684--Pratylenchus--pratensis/spermatheca0004.png,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/110-T684--Pratylenchus--pratensis/T684--Pratylenchus--pratensis/spermatheca0006.png,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/110-T684--Pratylenchus--pratensis/T684--Pratylenchus--pratensis/spermatheca0007.png,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/110-T684--Pratylenchus--pratensis/T684--Pratylenchus--pratensis/spermatheca0008.png,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/110-T684--Pratylenchus--pratensis/T684--Pratylenchus--pratensis/spermatheca0009.png,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/110-T684--Pratylenchus--pratensis/T684--Pratylenchus--pratensis/spermatheca0010.png,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/110-T684--Pratylenchus--pratensis/T684--Pratylenchus--pratensis/spermatheca0011.png,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/110-T684--Pratylenchus--pratensis/T684--Pratylenchus--pratensis/spermatheca0012.png,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/110-T684--Pratylenchus--pratensis/T684--Pratylenchus--pratensis/spermatheca0013.png,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/110-T684--Pratylenchus--pratensis/T684--Pratylenchus--pratensis/spermatheca0014.png,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/110-T684--Pratylenchus--pratensis/T684--Pratylenchus--pratensis/spermatheca0015.png,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/110-T684--Pratylenchus--pratensis/T684--Pratylenchus--pratensis/T684--habitus--10x--0001.png,Pratylenchus
Occurrence,,None,Pratylenchus pratensis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/110-T684--Pratylenchus--pratensis/T684--Pratylenchus--pratensis/T684--head--40x--0005.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/111-T685--Pratylenchus--fallax/T685--Pratylenchus--fallax/spermatheca0000.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/111-T685--Pratylenchus--fallax/T685--Pratylenchus--fallax/spermatheca0001.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/111-T685--Pratylenchus--fallax/T685--Pratylenchus--fallax/spermatheca0002.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/111-T685--Pratylenchus--fallax/T685--Pratylenchus--fallax/spermatheca0003.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/111-T685--Pratylenchus--fallax/T685--Pratylenchus--fallax/spermatheca0004.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/111-T685--Pratylenchus--fallax/T685--Pratylenchus--fallax/spermatheca0005.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/111-T685--Pratylenchus--fallax/T685--Pratylenchus--fallax/spermatheca0006.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/111-T685--Pratylenchus--fallax/T685--Pratylenchus--fallax/spermatheca0007.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/111-T685--Pratylenchus--fallax/T685--Pratylenchus--fallax/spermatheca0008.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/111-T685--Pratylenchus--fallax/T685--Pratylenchus--fallax/spermatheca0009.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/111-T685--Pratylenchus--fallax/T685--Pratylenchus--fallax/spermatheca0010.png,Pratylenchus
Occurrence,,None,Pratylenchus fallax,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/111-T685--Pratylenchus--fallax/T685--Pratylenchus--fallax/spermatheca0011.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/112-T686--Pratylenchus--penetrans/T686--Pratylenchus--penetrans/spermatheca0000.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/112-T686--Pratylenchus--penetrans/T686--Pratylenchus--penetrans/spermatheca0001.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/112-T686--Pratylenchus--penetrans/T686--Pratylenchus--penetrans/spermatheca0002--686--head--40x.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/112-T686--Pratylenchus--penetrans/T686--Pratylenchus--penetrans/spermatheca0003.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/112-T686--Pratylenchus--penetrans/T686--Pratylenchus--penetrans/spermatheca0004.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/112-T686--Pratylenchus--penetrans/T686--Pratylenchus--penetrans/spermatheca0005.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/112-T686--Pratylenchus--penetrans/T686--Pratylenchus--penetrans/spermatheca0006--686--head--100x.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/112-T686--Pratylenchus--penetrans/T686--Pratylenchus--penetrans/spermatheca0007.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/112-T686--Pratylenchus--penetrans/T686--Pratylenchus--penetrans/spermatheca0008.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/112-T686--Pratylenchus--penetrans/T686--Pratylenchus--penetrans/spermatheca0009.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/112-T686--Pratylenchus--penetrans/T686--Pratylenchus--penetrans/spermatheca0010.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/112-T686--Pratylenchus--penetrans/T686--Pratylenchus--penetrans/spermatheca0011.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/112-T686--Pratylenchus--penetrans/T686--Pratylenchus--penetrans/spermatheca0012.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/112-T686--Pratylenchus--penetrans/T686--Pratylenchus--penetrans/spermatheca0013.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/112-T686--Pratylenchus--penetrans/T686--Pratylenchus--penetrans/spermatheca0014.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/112-T686--Pratylenchus--penetrans/T686--Pratylenchus--penetrans/spermatheca0015.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/112-T686--Pratylenchus--penetrans/T686--Pratylenchus--penetrans/spermatheca0016.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/112-T686--Pratylenchus--penetrans/T686--Pratylenchus--penetrans/spermatheca0017.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/112-T686--Pratylenchus--penetrans/T686--Pratylenchus--penetrans/spermatheca0018.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/113-T687--Pratylenchus--penetrans/T687--Pratylenchus--penetrans/spermatheca0000.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/113-T687--Pratylenchus--penetrans/T687--Pratylenchus--penetrans/spermatheca0001.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/113-T687--Pratylenchus--penetrans/T687--Pratylenchus--penetrans/spermatheca0002.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/113-T687--Pratylenchus--penetrans/T687--Pratylenchus--penetrans/spermatheca0003.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/113-T687--Pratylenchus--penetrans/T687--Pratylenchus--penetrans/spermatheca0004.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/113-T687--Pratylenchus--penetrans/T687--Pratylenchus--penetrans/spermatheca0005.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/113-T687--Pratylenchus--penetrans/T687--Pratylenchus--penetrans/spermatheca0006.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/113-T687--Pratylenchus--penetrans/T687--Pratylenchus--penetrans/spermatheca0007.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/113-T687--Pratylenchus--penetrans/T687--Pratylenchus--penetrans/spermatheca0008.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/113-T687--Pratylenchus--penetrans/T687--Pratylenchus--penetrans/spermatheca0009.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/113-T687--Pratylenchus--penetrans/T687--Pratylenchus--penetrans/spermatheca0010--687--tail--100x.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/113-T687--Pratylenchus--penetrans/T687--Pratylenchus--penetrans/spermatheca0011.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/113-T687--Pratylenchus--penetrans/T687--Pratylenchus--penetrans/spermatheca0012.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/113-T687--Pratylenchus--penetrans/T687--Pratylenchus--penetrans/spermatheca0013.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/113-T687--Pratylenchus--penetrans/T687--Pratylenchus--penetrans/spermatheca0014.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/113-T687--Pratylenchus--penetrans/T687--Pratylenchus--penetrans/spermatheca0015.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/113-T687--Pratylenchus--penetrans/T687--Pratylenchus--penetrans/spermatheca0016.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/113-T687--Pratylenchus--penetrans/T687--Pratylenchus--penetrans/spermatheca0017.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/113-T687--Pratylenchus--penetrans/T687--Pratylenchus--penetrans/spermatheca0018--687--sidefield--100x.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/113-T687--Pratylenchus--penetrans/T687--Pratylenchus--penetrans/spermatheca0019.png,Pratylenchus
Occurrence,,None,Pratylenchus penetrans,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/113-T687--Pratylenchus--penetrans/T687--Pratylenchus--penetrans/spermatheca0020.png,Pratylenchus
Occurrence,,None,Pratylenchus dunenis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/114-T69--Pratylenchus--dunenis/T69--Pratylenchus--dunenis/seq0001--69--head--100x.png,Pratylenchus
Occurrence,,None,Pratylenchus dunenis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/114-T69--Pratylenchus--dunenis/T69--Pratylenchus--dunenis/seq0002.png,Pratylenchus
Occurrence,,None,Pratylenchus dunenis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/114-T69--Pratylenchus--dunenis/T69--Pratylenchus--dunenis/seq0003.png,Pratylenchus
Occurrence,,None,Pratylenchus dunenis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/114-T69--Pratylenchus--dunenis/T69--Pratylenchus--dunenis/seq0004.png,Pratylenchus
Occurrence,,None,Pratylenchus dunenis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/114-T69--Pratylenchus--dunenis/T69--Pratylenchus--dunenis/seq0005.png,Pratylenchus
Occurrence,,None,Pratylenchus dunenis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/114-T69--Pratylenchus--dunenis/T69--Pratylenchus--dunenis/seq0006.png,Pratylenchus
Occurrence,,None,Pratylenchus dunenis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/114-T69--Pratylenchus--dunenis/T69--Pratylenchus--dunenis/seq0007.png,Pratylenchus
Occurrence,,None,Pratylenchus dunenis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/114-T69--Pratylenchus--dunenis/T69--Pratylenchus--dunenis/seq0008--69--spermatheca--100x.png,Pratylenchus
Occurrence,,None,Pratylenchus dunenis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/114-T69--Pratylenchus--dunenis/T69--Pratylenchus--dunenis/seq0009.png,Pratylenchus
Occurrence,,None,Pratylenchus dunenis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/114-T69--Pratylenchus--dunenis/T69--Pratylenchus--dunenis/seq0010.png,Pratylenchus
Occurrence,,None,Pratylenchus dunenis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/114-T69--Pratylenchus--dunenis/T69--Pratylenchus--dunenis/seq0011.png,Pratylenchus
Occurrence,,None,Pratylenchus dunenis,None,None,None,None,https://nematodes.myspecies.info,Nematoda,https://raw.githubusercontent.com/lperepol/Supplementary/main/nematodes.myspecies.info/Images/114-T69--Pratylenchus--dunenis/T69--Pratylenchus--dunenis/seq0012.png,Pratylenchus
